446.4,4.63E-02,7.90E-02,9.86E-01
446.5,4.64E-02,7.92E-02,9.85E-01
446.6,4.65E-02,7.94E-02,9.85E-01
446.7,4.66E-02,7.97E-02,9.84E-01
446.8,4.66E-02,7.99E-02,9.84E-01
446.9,4.67E-02,8.01E-02,9.83E-01
447,4.68E-02,8.04E-02,9.83E-01
447.1,4.69E-02,8.06E-02,9.82E-01
447.2,4.70E-02,8.08E-02,9.82E-01
447.3,4.71E-02,8.10E-02,9.81E-01
447.4,4.72E-02,8.13E-02,9.80E-01
447.5,4.73E-02,8.15E-02,9.80E-01
447.6,4.74E-02,8.17E-02,9.79E-01
447.7,4.75E-02,8.19E-02,9.78E-01
447.8,4.76E-02,8.22E-02,9.78E-01
447.9,4.77E-02,8.24E-02,9.77E-01
448,4.78E-02,8.26E-02,9.76E-01
448.1,4.79E-02,8.28E-02,9.76E-01
448.2,4.80E-02,8.31E-02,9.75E-01
448.3,4.81E-02,8.33E-02,9.74E-01
448.4,4.82E-02,8.35E-02,9.73E-01
448.5,4.83E-02,8.37E-02,9.72E-01
448.6,4.85E-02,8.40E-02,9.71E-01
448.7,4.86E-02,8.42E-02,9.70E-01
448.8,4.87E-02,8.44E-02,9.70E-01
448.9,4.88E-02,8.46E-02,9.69E-01
449,4.89E-02,8.49E-02,9.68E-01
449.1,4.90E-02,8.51E-02,9.66E-01
449.2,4.91E-02,8.53E-02,9.65E-01
449.3,4.92E-02,8.55E-02,9.64E-01
449.4,4.93E-02,8.57E-02,9.63E-01
449.5,4.94E-02,8.60E-02,9.62E-01
449.6,4.95E-02,8.62E-02,9.61E-01
449.7,4.96E-02,8.64E-02,9.59E-01
449.8,4.97E-02,8.66E-02,9.58E-01
449.9,4.98E-02,8.68E-02,9.57E-01
450,4.99E-02,8.71E-02,9.55E-01
450.1,5.00E-02,8.73E-02,9.54E-01
450.2,5.01E-02,8.75E-02,9.53E-01
450.3,5.02E-02,8.77E-02,9.51E-01
450.4,5.03E-02,8.79E-02,9.49E-01
450.5,5.04E-02,8.81E-02,9.48E-01
450.6,5.05E-02,8.83E-02,9.46E-01
450.7,5.06E-02,8.85E-02,9.45E-01
450.8,5.07E-02,8.87E-02,9.43E-01
450.9,5.08E-02,8.90E-02,9.41E-01
451,5.09E-02,8.92E-02,9.39E-01
451.1,5.10E-02,8.94E-02,9.38E-01
451.2,5.11E-02,8.96E-02,9.36E-01
451.3,5.12E-02,8.98E-02,9.34E-01
451.4,5.13E-02,9.00E-02,9.32E-01
451.5,5.14E-02,9.02E-02,9.30E-01
451.6,5.15E-02,9.04E-02,9.29E-01
451.7,5.16E-02,9.06E-02,9.27E-01
451.8,5.17E-02,9.08E-02,9.25E-01
451.9,5.18E-02,9.10E-02,9.23E-01
452,5.19E-02,9.13E-02,9.21E-01
452.1,5.20E-02,9.15E-02,9.19E-01
452.2,5.21E-02,9.17E-02,9.17E-01
452.3,5.22E-02,9.19E-02,9.15E-01
452.4,5.23E-02,9.21E-02,9.13E-01
452.5,5.24E-02,9.23E-02,9.11E-01
452.6,5.25E-02,9.25E-02,9.09E-01
452.7,5.26E-02,9.27E-02,9.07E-01
452.8,5.27E-02,9.30E-02,9.05E-01
452.9,5.28E-02,9.32E-02,9.03E-01
453,5.29E-02,9.34E-02,9.01E-01
453.1,5.30E-02,9.36E-02,8.99E-01
453.2,5.32E-02,9.38E-02,8.96E-01
453.3,5.33E-02,9.41E-02,8.94E-01
453.4,5.34E-02,9.43E-02,8.92E-01
453.5,5.35E-02,9.45E-02,8.90E-01
453.6,5.36E-02,9.47E-02,8.88E-01
453.7,5.37E-02,9.50E-02,8.86E-01
453.8,5.38E-02,9.52E-02,8.84E-01
453.9,5.40E-02,9.54E-02,8.82E-01
454,5.41E-02,9.57E-02,8.80E-01
454.1,5.42E-02,9.59E-02,8.78E-01
454.2,5.43E-02,9.62E-02,8.76E-01
454.3,5.44E-02,9.64E-02,8.74E-01
454.4,5.46E-02,9.67E-02,8.72E-01
454.5,5.47E-02,9.69E-02,8.70E-01
454.6,5.48E-02,9.72E-02,8.68E-01
454.7,5.49E-02,9.74E-02,8.66E-01
454.8,5.51E-02,9.77E-02,8.64E-01
454.9,5.52E-02,9.79E-02,8.62E-01
455,5.53E-02,9.82E-02,8.60E-01
455.1,5.55E-02,9.85E-02,8.58E-01
455.2,5.56E-02,9.87E-02,8.56E-01
455.3,5.58E-02,9.90E-02,8.55E-01
455.4,5.59E-02,9.93E-02,8.53E-01
455.5,5.60E-02,9.96E-02,8.51E-01
455.6,5.62E-02,9.99E-02,8.49E-01
455.7,5.63E-02,1.00E-01,8.47E-01
455.8,5.65E-02,1.00E-01,8.46E-01
455.9,5.66E-02,1.01E-01,8.44E-01
456,5.68E-02,1.01E-01,8.42E-01
456.1,5.69E-02,1.01E-01,8.40E-01
456.2,5.71E-02,1.02E-01,8.39E-01
456.3,5.72E-02,1.02E-01,8.37E-01
456.4,5.74E-02,1.02E-01,8.35E-01
456.5,5.76E-02,1.03E-01,8.34E-01
456.6,5.77E-02,1.03E-01,8.32E-01
456.7,5.79E-02,1.03E-01,8.30E-01
456.8,5.81E-02,1.04E-01,8.29E-01
456.9,5.82E-02,1.04E-01,8.27E-01
457,5.84E-02,1.04E-01,8.26E-01
457.1,5.86E-02,1.05E-01,8.24E-01
457.2,5.87E-02,1.05E-01,8.22E-01
457.3,5.89E-02,1.05E-01,8.21E-01
457.4,5.91E-02,1.06E-01,8.19E-01
457.5,5.93E-02,1.06E-01,8.18E-01
457.6,5.95E-02,1.06E-01,8.17E-01
457.7,5.97E-02,1.07E-01,8.15E-01
457.8,5.99E-02,1.07E-01,8.14E-01
457.9,6.00E-02,1.07E-01,8.12E-01
458,6.02E-02,1.08E-01,8.11E-01
458.1,6.04E-02,1.08E-01,8.09E-01
458.2,6.06E-02,1.09E-01,8.08E-01
458.3,6.08E-02,1.09E-01,8.07E-01
458.4,6.10E-02,1.09E-01,8.05E-01
458.5,6.13E-02,1.10E-01,8.04E-01
458.6,6.15E-02,1.10E-01,8.03E-01
458.7,6.17E-02,1.11E-01,8.02E-01
458.8,6.19E-02,1.11E-01,8.00E-01
458.9,6.21E-02,1.11E-01,7.99E-01
459,6.23E-02,1.12E-01,7.98E-01
459.1,6.26E-02,1.12E-01,7.97E-01
459.2,6.28E-02,1.13E-01,7.96E-01
459.3,6.30E-02,1.13E-01,7.94E-01
459.4,6.33E-02,1.14E-01,7.93E-01
459.5,6.35E-02,1.14E-01,7.92E-01
459.6,6.37E-02,1.14E-01,7.91E-01
459.7,6.40E-02,1.15E-01,7.90E-01
459.8,6.42E-02,1.15E-01,7.89E-01
459.9,6.45E-02,1.16E-01,7.88E-01
460,6.47E-02,1.16E-01,7.87E-01
460.1,6.50E-02,1.17E-01,7.86E-01
460.2,6.52E-02,1.17E-01,7.85E-01
460.3,6.55E-02,1.18E-01,7.84E-01
460.4,6.58E-02,1.18E-01,7.83E-01
460.5,6.60E-02,1.19E-01,7.82E-01
460.6,6.63E-02,1.19E-01,7.81E-01
460.7,6.66E-02,1.20E-01,7.80E-01
460.8,6.68E-02,1.20E-01,7.79E-01
460.9,6.71E-02,1.21E-01,7.78E-01
461,6.74E-02,1.21E-01,7.77E-01
461.1,6.77E-02,1.22E-01,7.76E-01
461.2,6.80E-02,1.22E-01,7.75E-01
461.3,6.83E-02,1.23E-01,7.74E-01
461.4,6.86E-02,1.23E-01,7.74E-01
461.5,6.89E-02,1.24E-01,7.73E-01
461.6,6.92E-02,1.24E-01,7.72E-01
461.7,6.95E-02,1.25E-01,7.71E-01
461.8,6.98E-02,1.25E-01,7.70E-01
461.9,7.01E-02,1.26E-01,7.69E-01
462,7.04E-02,1.27E-01,7.68E-01
462.1,7.07E-02,1.27E-01,7.68E-01
462.2,7.10E-02,1.28E-01,7.67E-01
462.3,7.14E-02,1.28E-01,7.66E-01
462.4,7.17E-02,1.29E-01,7.65E-01
462.5,7.20E-02,1.29E-01,7.64E-01
462.6,7.23E-02,1.30E-01,7.63E-01
462.7,7.27E-02,1.31E-01,7.62E-01
462.8,7.30E-02,1.31E-01,7.61E-01
462.9,7.33E-02,1.32E-01,7.60E-01
463,7.36E-02,1.32E-01,7.60E-01
463.1,7.40E-02,1.33E-01,7.59E-01
463.2,7.43E-02,1.33E-01,7.58E-01
463.3,7.47E-02,1.34E-01,7.57E-01
463.4,7.50E-02,1.35E-01,7.56E-01
463.5,7.54E-02,1.35E-01,7.55E-01
463.6,7.57E-02,1.36E-01,7.54E-01
463.7,7.60E-02,1.37E-01,7.53E-01
463.8,7.64E-02,1.37E-01,7.52E-01
463.9,7.67E-02,1.38E-01,7.51E-01
464,7.71E-02,1.38E-01,7.50E-01
464.1,7.75E-02,1.39E-01,7.49E-01
464.2,7.78E-02,1.40E-01,7.48E-01
464.3,7.82E-02,1.40E-01,7.47E-01
464.4,7.85E-02,1.41E-01,7.45E-01
464.5,7.89E-02,1.41E-01,7.44E-01
464.6,7.92E-02,1.42E-01,7.43E-01
464.7,7.96E-02,1.43E-01,7.42E-01
464.8,8.00E-02,1.43E-01,7.41E-01
464.9,8.03E-02,1.44E-01,7.40E-01
465,8.07E-02,1.45E-01,7.38E-01
465.1,8.11E-02,1.45E-01,7.37E-01
465.2,8.14E-02,1.46E-01,7.36E-01
465.3,8.18E-02,1.46E-01,7.34E-01
465.4,8.22E-02,1.47E-01,7.33E-01
465.5,8.25E-02,1.48E-01,7.32E-01
465.6,8.29E-02,1.48E-01,7.30E-01
465.7,8.33E-02,1.49E-01,7.29E-01
465.8,8.36E-02,1.50E-01,7.27E-01
465.9,8.40E-02,1.50E-01,7.26E-01
466,8.44E-02,1.51E-01,7.24E-01
466.1,8.47E-02,1.51E-01,7.23E-01
466.2,8.51E-02,1.52E-01,7.21E-01
466.3,8.55E-02,1.53E-01,7.20E-01
466.4,8.58E-02,1.53E-01,7.18E-01
466.5,8.62E-02,1.54E-01,7.17E-01
466.6,8.66E-02,1.55E-01,7.15E-01
466.7,8.70E-02,1.55E-01,7.13E-01
466.8,8.73E-02,1.56E-01,7.12E-01
466.9,8.77E-02,1.57E-01,7.10E-01
467,8.81E-02,1.57E-01,7.08E-01
467.1,8.85E-02,1.58E-01,7.06E-01
467.2,8.88E-02,1.58E-01,7.05E-01
467.3,8.92E-02,1.59E-01,7.03E-01
467.4,8.96E-02,1.60E-01,7.01E-01
467.5,9.00E-02,1.60E-01,6.99E-01
467.6,9.03E-02,1.61E-01,6.97E-01
467.7,9.07E-02,1.62E-01,6.95E-01
467.8,9.11E-02,1.62E-01,6.93E-01
467.9,9.15E-02,1.63E-01,6.92E-01
468,9.19E-02,1.63E-01,6.90E-01
468.1,9.22E-02,1.64E-01,6.88E-01
468.2,9.26E-02,1.65E-01,6.86E-01
468.3,9.30E-02,1.65E-01,6.84E-01
468.4,9.34E-02,1.66E-01,6.82E-01
468.5,9.38E-02,1.67E-01,6.80E-01
468.6,9.41E-02,1.67E-01,6.77E-01
468.7,9.45E-02,1.68E-01,6.75E-01
468.8,9.49E-02,1.68E-01,6.73E-01
468.9,9.53E-02,1.69E-01,6.71E-01
469,9.57E-02,1.70E-01,6.69E-01
469.1,9.60E-02,1.70E-01,6.67E-01
469.2,9.64E-02,1.71E-01,6.65E-01
469.3,9.68E-02,1.72E-01,6.62E-01
469.4,9.72E-02,1.72E-01,6.60E-01
469.5,9.76E-02,1.73E-01,6.58E-01
469.6,9.80E-02,1.73E-01,6.56E-01
469.7,9.83E-02,1.74E-01,6.53E-01
469.8,9.87E-02,1.75E-01,6.51E-01
469.9,9.91E-02,1.75E-01,6.49E-01
470,9.95E-02,1.76E-01,6.46E-01
470.1,9.99E-02,1.77E-01,6.44E-01
470.2,1.00E-01,1.77E-01,6.42E-01
470.3,1.01E-01,1.78E-01,6.39E-01
470.4,1.01E-01,1.78E-01,6.37E-01
470.5,1.01E-01,1.79E-01,6.34E-01
470.6,1.02E-01,1.80E-01,6.32E-01
470.7,1.02E-01,1.80E-01,6.30E-01
470.8,1.03E-01,1.81E-01,6.27E-01
470.9,1.03E-01,1.81E-01,6.25E-01
471,1.03E-01,1.82E-01,6.22E-01
471.1,1.04E-01,1.83E-01,6.20E-01
471.2,1.04E-01,1.83E-01,6.17E-01
471.3,1.04E-01,1.84E-01,6.15E-01
471.4,1.05E-01,1.84E-01,6.12E-01
471.5,1.05E-01,1.85E-01,6.09E-01
471.6,1.06E-01,1.86E-01,6.07E-01
471.7,1.06E-01,1.86E-01,6.04E-01
471.8,1.06E-01,1.87E-01,6.02E-01
471.9,1.07E-01,1.87E-01,5.99E-01
472,1.07E-01,1.88E-01,5.97E-01
472.1,1.07E-01,1.88E-01,5.94E-01
472.2,1.08E-01,1.89E-01,5.91E-01
472.3,1.08E-01,1.90E-01,5.89E-01
472.4,1.09E-01,1.90E-01,5.86E-01
472.5,1.09E-01,1.91E-01,5.83E-01
472.6,1.09E-01,1.91E-01,5.81E-01
472.7,1.10E-01,1.92E-01,5.78E-01
472.8,1.10E-01,1.93E-01,5.76E-01
472.9,1.11E-01,1.93E-01,5.73E-01
473,1.11E-01,1.94E-01,5.70E-01
473.1,1.11E-01,1.94E-01,5.68E-01
473.2,1.12E-01,1.95E-01,5.65E-01
473.3,1.12E-01,1.95E-01,5.62E-01
473.4,1.12E-01,1.96E-01,5.60E-01
473.5,1.13E-01,1.97E-01,5.57E-01
473.6,1.13E-01,1.97E-01,5.54E-01
473.7,1.14E-01,1.98E-01,5.51E-01
473.8,1.14E-01,1.98E-01,5.49E-01
473.9,1.14E-01,1.99E-01,5.46E-01
474,1.15E-01,2.00E-01,5.43E-01
474.1,1.15E-01,2.00E-01,5.41E-01
474.2,1.16E-01,2.01E-01,5.38E-01
474.3,1.16E-01,2.01E-01,5.35E-01
474.4,1.16E-01,2.02E-01,5.33E-01
474.5,1.17E-01,2.02E-01,5.30E-01
474.6,1.17E-01,2.03E-01,5.27E-01
474.7,1.18E-01,2.04E-01,5.24E-01
474.8,1.18E-01,2.04E-01,5.22E-01
474.9,1.18E-01,2.05E-01,5.19E-01
475,1.19E-01,2.05E-01,5.16E-01
475.1,1.19E-01,2.06E-01,5.14E-01
475.2,1.20E-01,2.07E-01,5.11E-01
475.3,1.20E-01,2.07E-01,5.08E-01
475.4,1.20E-01,2.08E-01,5.06E-01
475.5,1.21E-01,2.08E-01,5.03E-01
475.6,1.21E-01,2.09E-01,5.00E-01
475.7,1.22E-01,2.10E-01,4.98E-01
475.8,1.22E-01,2.10E-01,4.95E-01
475.9,1.22E-01,2.11E-01,4.92E-01
476,1.23E-01,2.11E-01,4.90E-01
476.1,1.23E-01,2.12E-01,4.87E-01
476.2,1.24E-01,2.12E-01,4.84E-01
476.3,1.24E-01,2.13E-01,4.82E-01
476.4,1.25E-01,2.14E-01,4.79E-01
476.5,1.25E-01,2.14E-01,4.76E-01
476.6,1.25E-01,2.15E-01,4.74E-01
476.7,1.26E-01,2.15E-01,4.71E-01
476.8,1.26E-01,2.16E-01,4.69E-01
476.9,1.27E-01,2.17E-01,4.66E-01
477,1.27E-01,2.17E-01,4.63E-01
477.1,1.27E-01,2.18E-01,4.61E-01
477.2,1.28E-01,2.18E-01,4.58E-01
477.3,1.28E-01,2.19E-01,4.56E-01
477.4,1.29E-01,2.20E-01,4.53E-01
477.5,1.29E-01,2.20E-01,4.51E-01
477.6,1.30E-01,2.21E-01,4.48E-01
477.7,1.30E-01,2.22E-01,4.45E-01
477.8,1.30E-01,2.22E-01,4.43E-01
477.9,1.31E-01,2.23E-01,4.40E-01
478,1.31E-01,2.23E-01,4.38E-01
478.1,1.32E-01,2.24E-01,4.35E-01
478.2,1.32E-01,2.25E-01,4.33E-01
478.3,1.33E-01,2.25E-01,4.31E-01
478.4,1.33E-01,2.26E-01,4.28E-01
478.5,1.33E-01,2.26E-01,4.26E-01
478.6,1.34E-01,2.27E-01,4.23E-01
478.7,1.34E-01,2.28E-01,4.21E-01
478.8,1.35E-01,2.28E-01,4.18E-01
478.9,1.35E-01,2.29E-01,4.16E-01
479,1.36E-01,2.30E-01,4.14E-01
479.1,1.36E-01,2.30E-01,4.11E-01
479.2,1.37E-01,2.31E-01,4.09E-01
479.3,1.37E-01,2.31E-01,4.06E-01
479.4,1.37E-01,2.32E-01,4.04E-01
479.5,1.38E-01,2.33E-01,4.02E-01
479.6,1.38E-01,2.33E-01,3.99E-01
479.7,1.39E-01,2.34E-01,3.97E-01
479.8,1.39E-01,2.34E-01,3.95E-01
479.9,1.40E-01,2.35E-01,3.93E-01
480,1.40E-01,2.36E-01,3.90E-01
480.1,1.41E-01,2.36E-01,3.88E-01
480.2,1.41E-01,2.37E-01,3.86E-01
480.3,1.42E-01,2.38E-01,3.84E-01
480.4,1.42E-01,2.38E-01,3.81E-01
480.5,1.42E-01,2.39E-01,3.79E-01
480.6,1.43E-01,2.40E-01,3.77E-01
480.7,1.43E-01,2.40E-01,3.75E-01
480.8,1.44E-01,2.41E-01,3.73E-01
480.9,1.44E-01,2.41E-01,3.71E-01
481,1.45E-01,2.42E-01,3.68E-01
481.1,1.45E-01,2.43E-01,3.66E-01
481.2,1.46E-01,2.43E-01,3.64E-01
481.3,1.46E-01,2.44E-01,3.62E-01
481.4,1.47E-01,2.45E-01,3.60E-01
481.5,1.47E-01,2.45E-01,3.58E-01
481.6,1.48E-01,2.46E-01,3.56E-01
481.7,1.48E-01,2.47E-01,3.54E-01
481.8,1.48E-01,2.47E-01,3.52E-01
481.9,1.49E-01,2.48E-01,3.50E-01
482,1.49E-01,2.49E-01,3.48E-01
482.1,1.50E-01,2.49E-01,3.46E-01
482.2,1.50E-01,2.50E-01,3.44E-01
482.3,1.51E-01,2.50E-01,3.42E-01
482.4,1.51E-01,2.51E-01,3.40E-01
482.5,1.52E-01,2.52E-01,3.38E-01
482.6,1.52E-01,2.52E-01,3.36E-01
482.7,1.53E-01,2.53E-01,3.34E-01
482.8,1.53E-01,2.54E-01,3.32E-01
482.9,1.54E-01,2.54E-01,3.30E-01
483,1.54E-01,2.55E-01,3.28E-01
483.1,1.55E-01,2.56E-01,3.26E-01
483.2,1.55E-01,2.56E-01,3.24E-01
483.3,1.56E-01,2.57E-01,3.22E-01
483.4,1.56E-01,2.58E-01,3.20E-01
483.5,1.57E-01,2.58E-01,3.18E-01
483.6,1.57E-01,2.59E-01,3.16E-01
483.7,1.58E-01,2.60E-01,3.14E-01
483.8,1.58E-01,2.60E-01,3.12E-01
483.9,1.59E-01,2.61E-01,3.11E-01
484,1.59E-01,2.62E-01,3.09E-01
484.1,1.60E-01,2.62E-01,3.07E-01
484.2,1.60E-01,2.63E-01,3.05E-01
484.3,1.61E-01,2.64E-01,3.03E-01
484.4,1.61E-01,2.64E-01,3.01E-01
484.5,1.61E-01,2.65E-01,2.99E-01
484.6,1.62E-01,2.65E-01,2.98E-01
484.7,1.62E-01,2.66E-01,2.96E-01
484.8,1.63E-01,2.67E-01,2.94E-01
484.9,1.63E-01,2.67E-01,2.92E-01
485,1.64E-01,2.68E-01,2.90E-01
485.1,1.64E-01,2.69E-01,2.89E-01
485.2,1.65E-01,2.69E-01,2.87E-01
485.3,1.65E-01,2.70E-01,2.85E-01
485.4,1.66E-01,2.71E-01,2.83E-01
485.5,1.66E-01,2.71E-01,2.81E-01
485.6,1.67E-01,2.72E-01,2.80E-01
485.7,1.67E-01,2.73E-01,2.78E-01
485.8,1.68E-01,2.73E-01,2.76E-01
485.9,1.68E-01,2.74E-01,2.74E-01
486,1.69E-01,2.75E-01,2.73E-01
486.1,1.69E-01,2.75E-01,2.71E-01
486.2,1.70E-01,2.76E-01,2.69E-01
486.3,1.70E-01,2.77E-01,2.67E-01
486.4,1.71E-01,2.77E-01,2.66E-01
486.5,1.71E-01,2.78E-01,2.64E-01
486.6,1.72E-01,2.79E-01,2.62E-01
486.7,1.73E-01,2.79E-01,2.61E-01
486.8,1.73E-01,2.80E-01,2.59E-01
486.9,1.74E-01,2.81E-01,2.57E-01
487,1.74E-01,2.81E-01,2.56E-01
487.1,1.75E-01,2.82E-01,2.54E-01
487.2,1.75E-01,2.83E-01,2.53E-01
487.3,1.76E-01,2.83E-01,2.51E-01
487.4,1.76E-01,2.84E-01,2.49E-01
487.5,1.77E-01,2.85E-01,2.48E-01
487.6,1.77E-01,2.85E-01,2.46E-01
487.7,1.78E-01,2.86E-01,2.45E-01
487.8,1.78E-01,2.87E-01,2.43E-01
487.9,1.79E-01,2.87E-01,2.41E-01
488,1.79E-01,2.88E-01,2.40E-01
488.1,1.80E-01,2.89E-01,2.38E-01
488.2,1.81E-01,2.90E-01,2.37E-01
488.3,1.81E-01,2.90E-01,2.35E-01
488.4,1.82E-01,2.91E-01,2.34E-01
488.5,1.82E-01,2.92E-01,2.32E-01
488.6,1.83E-01,2.92E-01,2.31E-01
488.7,1.83E-01,2.93E-01,2.30E-01
488.8,1.84E-01,2.94E-01,2.28E-01
488.9,1.85E-01,2.95E-01,2.27E-01
489,1.85E-01,2.96E-01,2.25E-01
489.1,1.86E-01,2.96E-01,2.24E-01
489.2,1.86E-01,2.97E-01,2.22E-01
489.3,1.87E-01,2.98E-01,2.21E-01
489.4,1.88E-01,2.99E-01,2.20E-01
489.5,1.88E-01,2.99E-01,2.18E-01
489.6,1.89E-01,3.00E-01,2.17E-01
489.7,1.90E-01,3.01E-01,2.16E-01
489.8,1.90E-01,3.02E-01,2.14E-01
489.9,1.91E-01,3.03E-01,2.13E-01
490,1.92E-01,3.04E-01,2.12E-01
490.1,1.92E-01,3.04E-01,2.11E-01
490.2,1.93E-01,3.05E-01,2.09E-01
490.3,1.94E-01,3.06E-01,2.08E-01
490.4,1.94E-01,3.07E-01,2.07E-01
490.5,1.95E-01,3.08E-01,2.06E-01
490.6,1.96E-01,3.09E-01,2.04E-01
490.7,1.96E-01,3.10E-01,2.03E-01
490.8,1.97E-01,3.11E-01,2.02E-01
490.9,1.98E-01,3.12E-01,2.01E-01
491,1.99E-01,3.13E-01,2.00E-01
491.1,1.99E-01,3.14E-01,1.99E-01
491.2,2.00E-01,3.15E-01,1.97E-01
491.3,2.01E-01,3.16E-01,1.96E-01
491.4,2.02E-01,3.17E-01,1.95E-01
491.5,2.02E-01,3.17E-01,1.94E-01
491.6,2.03E-01,3.18E-01,1.93E-01
491.7,2.04E-01,3.19E-01,1.92E-01
491.8,2.05E-01,3.21E-01,1.91E-01
491.9,2.05E-01,3.22E-01,1.90E-01
492,2.06E-01,3.23E-01,1.89E-01
492.1,2.07E-01,3.24E-01,1.88E-01
492.2,2.08E-01,3.25E-01,1.87E-01
492.3,2.09E-01,3.26E-01,1.86E-01
492.4,2.09E-01,3.27E-01,1.85E-01
492.5,2.10E-01,3.28E-01,1.84E-01
492.6,2.11E-01,3.29E-01,1.83E-01
492.7,2.12E-01,3.30E-01,1.82E-01
492.8,2.13E-01,3.31E-01,1.81E-01
492.9,2.14E-01,3.32E-01,1.80E-01
493,2.14E-01,3.33E-01,1.79E-01
493.1,2.15E-01,3.34E-01,1.78E-01
493.2,2.16E-01,3.36E-01,1.77E-01
493.3,2.17E-01,3.37E-01,1.76E-01
493.4,2.18E-01,3.38E-01,1.75E-01
493.5,2.19E-01,3.39E-01,1.74E-01
493.6,2.20E-01,3.40E-01,1.73E-01
493.7,2.21E-01,3.41E-01,1.72E-01
493.8,2.22E-01,3.42E-01,1.71E-01
493.9,2.22E-01,3.44E-01,1.70E-01
494,2.23E-01,3.45E-01,1.69E-01
494.1,2.24E-01,3.46E-01,1.68E-01
494.2,2.25E-01,3.47E-01,1.67E-01
494.3,2.26E-01,3.48E-01,1.67E-01
494.4,2.27E-01,3.50E-01,1.66E-01
494.5,2.28E-01,3.51E-01,1.65E-01
494.6,2.29E-01,3.52E-01,1.64E-01
494.7,2.30E-01,3.53E-01,1.63E-01
494.8,2.31E-01,3.55E-01,1.62E-01
494.9,2.32E-01,3.56E-01,1.61E-01
495,2.33E-01,3.57E-01,1.61E-01
495.1,2.34E-01,3.58E-01,1.60E-01
495.2,2.35E-01,3.60E-01,1.59E-01
495.3,2.36E-01,3.61E-01,1.58E-01
495.4,2.37E-01,3.62E-01,1.57E-01
495.5,2.38E-01,3.63E-01,1.56E-01
495.6,2.39E-01,3.65E-01,1.56E-01
495.7,2.40E-01,3.66E-01,1.55E-01
495.8,2.41E-01,3.67E-01,1.54E-01
495.9,2.42E-01,3.69E-01,1.53E-01
496,2.43E-01,3.70E-01,1.52E-01
496.1,2.44E-01,3.71E-01,1.52E-01
496.2,2.45E-01,3.73E-01,1.51E-01
496.3,2.46E-01,3.74E-01,1.50E-01
496.4,2.47E-01,3.75E-01,1.49E-01
496.5,2.48E-01,3.77E-01,1.48E-01
496.6,2.49E-01,3.78E-01,1.48E-01
496.7,2.50E-01,3.79E-01,1.47E-01
496.8,2.51E-01,3.81E-01,1.46E-01
496.9,2.53E-01,3.82E-01,1.45E-01
497,2.54E-01,3.83E-01,1.45E-01
497.1,2.55E-01,3.85E-01,1.44E-01
497.2,2.56E-01,3.86E-01,1.43E-01
497.3,2.57E-01,3.88E-01,1.42E-01
497.4,2.58E-01,3.89E-01,1.42E-01
497.5,2.59E-01,3.90E-01,1.41E-01
497.6,2.60E-01,3.92E-01,1.40E-01
497.7,2.61E-01,3.93E-01,1.39E-01
497.8,2.63E-01,3.95E-01,1.39E-01
497.9,2.64E-01,3.96E-01,1.38E-01
498,2.65E-01,3.97E-01,1.37E-01
498.1,2.66E-01,3.99E-01,1.36E-01
498.2,2.67E-01,4.00E-01,1.36E-01
498.3,2.68E-01,4.02E-01,1.35E-01
498.4,2.69E-01,4.03E-01,1.34E-01
498.5,2.71E-01,4.05E-01,1.34E-01
498.6,2.72E-01,4.06E-01,1.33E-01
498.7,2.73E-01,4.08E-01,1.32E-01
498.8,2.74E-01,4.09E-01,1.31E-01
498.9,2.75E-01,4.11E-01,1.31E-01
499,2.77E-01,4.12E-01,1.30E-01
499.1,2.78E-01,4.14E-01,1.29E-01
499.2,2.79E-01,4.15E-01,1.29E-01
499.3,2.80E-01,4.17E-01,1.28E-01
499.4,2.81E-01,4.18E-01,1.27E-01
499.5,2.83E-01,4.20E-01,1.26E-01
499.6,2.84E-01,4.21E-01,1.26E-01
499.7,2.85E-01,4.23E-01,1.25E-01
499.8,2.86E-01,4.25E-01,1.24E-01
499.9,2.88E-01,4.26E-01,1.24E-01
500,2.89E-01,4.28E-01,1.23E-01
500.1,2.90E-01,4.29E-01,1.22E-01
500.2,2.92E-01,4.31E-01,1.21E-01
500.3,2.93E-01,4.33E-01,1.21E-01
500.4,2.94E-01,4.34E-01,1.20E-01
500.5,2.95E-01,4.36E-01,1.19E-01
500.6,2.97E-01,4.37E-01,1.19E-01
500.7,2.98E-01,4.39E-01,1.18E-01
500.8,2.99E-01,4.41E-01,1.17E-01
500.9,3.01E-01,4.42E-01,1.17E-01
501,3.02E-01,4.44E-01,1.16E-01
501.1,3.03E-01,4.46E-01,1.15E-01
501.2,3.05E-01,4.47E-01,1.14E-01
501.3,3.06E-01,4.49E-01,1.14E-01
501.4,3.07E-01,4.51E-01,1.13E-01
501.5,3.09E-01,4.52E-01,1.12E-01
501.6,3.10E-01,4.54E-01,1.12E-01
501.7,3.11E-01,4.56E-01,1.11E-01
501.8,3.13E-01,4.58E-01,1.10E-01
501.9,3.14E-01,4.59E-01,1.10E-01
502,3.16E-01,4.61E-01,1.09E-01
502.1,3.17E-01,4.63E-01,1.08E-01
502.2,3.18E-01,4.64E-01,1.08E-01
502.3,3.20E-01,4.66E-01,1.07E-01
502.4,3.21E-01,4.68E-01,1.06E-01
502.5,3.23E-01,4.70E-01,1.06E-01
502.6,3.24E-01,4.71E-01,1.05E-01
502.7,3.25E-01,4.73E-01,1.04E-01
